REGIAO|NOME_REGIAO|SIGLA_UF|NOME_UF|COD_IBGE|NOME_MUNICIPIO|LAT|LNG|POP_IBGE_2013|CAPITAL|POP_IBGE_2022|Cod_Mesorregiao|Nome_Mesorregiao|Cod_Microrregiao|Nome_Microrregiao
NE|Nordeste|PI|Piauí|2206803|Nossa Senhora dos Remédios|-3.991225352|-42.62395105|8419|0|8523|01|Norte Piauiense|001|Baixo Parnaíba Piauiense
NE|Nordeste|PI|Piauí|2206902|Novo Oriente do Piauí|-6.449405137|-41.92872231|6505|0|6081|02|Centro-Norte Piauiense|006|Valença do Piauí
NE|Nordeste|PI|Piauí|2206951|Novo Santo Antônio|-5.286057644|-41.9345075|3354|0|2820|02|Centro-Norte Piauiense|004|Campo Maior
NE|Nordeste|PI|Piauí|2207009|Oeiras|-7.016418006|-42.13140566|36195|0|38192|04|Sudeste Piauiense|013|Picos
NE|Nordeste|PI|Piauí|2207108|Olho D'Água do Piauí|-5.847158573|-42.57855161|2698|0|2646|02|Centro-Norte Piauiense|005|Médio Parnaíba Piauiense
NE|Nordeste|PI|Piauí|2207207|Padre Marcos|-7.354712116|-40.90586208|6735|0|6379|04|Sudeste Piauiense|015|Alto Médio Canindé
NE|Nordeste|PI|Piauí|2207306|Paes Landim|-7.775562915|-42.25695763|4077|0|4100|04|Sudeste Piauiense|015|Alto Médio Canindé
NE|Nordeste|PI|Piauí|2207355|Pajeú do Piauí|-7.852520092|-42.81693609|3460|0|3001|03|Sudoeste Piauiense|011|São Raimundo Nonato
NE|Nordeste|PI|Piauí|2207405|Palmeira do Piauí|-8.729501119|-44.23256858|4997|0|4954|03|Sudoeste Piauiense|010|Alto Médio Gurguéia
NE|Nordeste|PI|Piauí|2207504|Palmeirais|-5.979796836|-43.06184352|14090|0|13156|02|Centro-Norte Piauiense|005|Médio Parnaíba Piauiense
NE|Nordeste|PI|Piauí|2207553|Paquetá|-7.101466244|-41.70138525|3919|0|3818|04|Sudeste Piauiense|013|Picos
NE|Nordeste|PI|Piauí|2207603|Parnaguá|-10.21718097|-44.63431461|10494|0|9429|03|Sudoeste Piauiense|012|Chapadas do Extremo Sul Piauiense
NE|Nordeste|PI|Piauí|2207702|Parnaíba|-2.903360145|-41.77817059|148832|0|163087|01|Norte Piauiense|002|Litoral Piauiense
NE|Nordeste|PI|Piauí|2207751|Passagem Franca do Piauí|-5.85624732|-42.44052675|4457|0|4144|02|Centro-Norte Piauiense|005|Médio Parnaíba Piauiense
NE|Nordeste|PI|Piauí|2207777|Patos do Piauí|-7.680763935|-41.2522814|6223|0|5425|04|Sudeste Piauiense|015|Alto Médio Canindé
NE|Nordeste|PI|Piauí|2207793|Pau D'Arco do Piauí|-5.251093429|-42.3888655|3888|0|3879|02|Centro-Norte Piauiense|003|Teresina
NE|Nordeste|PI|Piauí|2207801|Paulistana|-8.141436135|-41.14709649|20093|0|21080|04|Sudeste Piauiense|015|Alto Médio Canindé
NE|Nordeste|PI|Piauí|2207850|Pavussu|-7.964286955|-43.2217523|3655|0|3620|03|Sudoeste Piauiense|009|Floriano
NE|Nordeste|PI|Piauí|2207900|Pedro II|-4.427055265|-41.45855993|37968|0|37945|02|Centro-Norte Piauiense|004|Campo Maior
NE|Nordeste|PI|Piauí|2207934|Pedro Laurentino|-8.066882594|-42.28607367|2463|0|2458|04|Sudeste Piauiense|015|Alto Médio Canindé
NE|Nordeste|PI|Piauí|2207959|Nova Santa Rita|-8.074964718|-42.048262|4264|0|4059|04|Sudeste Piauiense|015|Alto Médio Canindé
NE|Nordeste|PI|Piauí|2208007|Picos|-7.081373912|-41.46882671|76042|0|82028|04|Sudeste Piauiense|013|Picos
NE|Nordeste|PI|Piauí|2208106|Pimenteiras|-6.24168841|-41.41515861|11884|0|11172|02|Centro-Norte Piauiense|006|Valença do Piauí
NE|Nordeste|PI|Piauí|2208205|Pio IX|-6.832687301|-40.61827279|17979|0|17586|04|Sudeste Piauiense|014|Pio IX
NE|Nordeste|PI|Piauí|2208304|Piracuruca|-3.929287494|-41.70904155|28179|0|28906|01|Norte Piauiense|002|Litoral Piauiense
NE|Nordeste|PI|Piauí|2208403|Piripiri|-4.276068693|-41.77850485|62542|0|65762|01|Norte Piauiense|001|Baixo Parnaíba Piauiense
NE|Nordeste|PI|Piauí|2208502|Porto|-3.891422995|-42.710926|12188|0|12122|01|Norte Piauiense|001|Baixo Parnaíba Piauiense
NE|Nordeste|PI|Piauí|2208551|Porto Alegre do Piauí|-6.971724687|-44.1948371|2625|0|2342|03|Sudoeste Piauiense|008|Bertolínia
NE|Nordeste|PI|Piauí|2208601|Prata do Piauí|-5.664797694|-42.20422368|3109|0|3042|02|Centro-Norte Piauiense|006|Valença do Piauí
NE|Nordeste|PI|Piauí|2208650|Queimada Nova|-8.585425347|-41.41702492|8743|0|8734|04|Sudeste Piauiense|015|Alto Médio Canindé
NE|Nordeste|PI|Piauí|2208700|Redenção do Gurguéia|-9.493448241|-44.58121416|8556|0|8393|03|Sudoeste Piauiense|010|Alto Médio Gurguéia
NE|Nordeste|PI|Piauí|2208809|Regeneração|-6.240183021|-42.68502423|17696|0|17108|02|Centro-Norte Piauiense|005|Médio Parnaíba Piauiense
NE|Nordeste|PI|Piauí|2208858|Riacho Frio|-10.12872769|-44.95253005|4259|0|4112|03|Sudoeste Piauiense|012|Chapadas do Extremo Sul Piauiense
NE|Nordeste|PI|Piauí|2208874|Ribeira do Piauí|-7.690575501|-42.71404349|4354|0|4043|04|Sudeste Piauiense|015|Alto Médio Canindé
NE|Nordeste|PI|Piauí|2208908|Ribeiro Gonçalves|-7.558034245|-45.24563868|7068|0|6164|03|Sudoeste Piauiense|007|Alto Parnaíba Piauiense
NE|Nordeste|PI|Piauí|2209005|Rio Grande do Piauí|-7.77085712|-43.14018279|6327|0|5789|03|Sudoeste Piauiense|009|Floriano
NE|Nordeste|PI|Piauí|2209104|Santa Cruz do Piauí|-7.177626496|-41.76192569|6110|0|5834|04|Sudeste Piauiense|013|Picos
NE|Nordeste|PI|Piauí|2209153|Santa Cruz dos Milagres|-5.808120998|-41.95844595|3893|0|3432|02|Centro-Norte Piauiense|006|Valença do Piauí
NE|Nordeste|PI|Piauí|2209203|Santa Filomena|-9.106795705|-45.92055644|6150|0|6084|03|Sudoeste Piauiense|007|Alto Parnaíba Piauiense
NE|Nordeste|PI|Piauí|2209302|Santa Luz|-8.944624217|-44.12958591|5666|0|5339|03|Sudoeste Piauiense|010|Alto Médio Gurguéia
NE|Nordeste|PI|Piauí|2209351|Santana do Piauí|-6.949071764|-41.51848056|4522|0|4124|04|Sudeste Piauiense|013|Picos
NE|Nordeste|PI|Piauí|2209377|Santa Rosa do Piauí|-6.801455058|-42.28081388|5182|0|4645|04|Sudeste Piauiense|013|Picos
NE|Nordeste|PI|Piauí|2209401|Santo Antônio de Lisboa|-6.981848477|-41.23376474|6182|0|5842|04|Sudeste Piauiense|014|Pio IX
NE|Nordeste|PI|Piauí|2209450|Santo Antônio dos Milagres|-6.046717596|-42.71119681|2102|0|2141|02|Centro-Norte Piauiense|005|Médio Parnaíba Piauiense
NE|Nordeste|PI|Piauí|2209500|Santo Inácio do Piauí|-7.422336837|-41.91821286|3706|0|3645|04|Sudeste Piauiense|015|Alto Médio Canindé
NE|Nordeste|PI|Piauí|2209559|São Braz do Piauí|-9.062560536|-42.99907252|4363|0|4359|03|Sudoeste Piauiense|011|São Raimundo Nonato
NE|Nordeste|PI|Piauí|2209609|São Félix do Piauí|-5.932867663|-42.11350259|2945|0|2842|02|Centro-Norte Piauiense|006|Valença do Piauí
NE|Nordeste|PI|Piauí|2209658|São Francisco de Assis do Piauí|-8.23775475|-41.68959715|5728|0|5561|04|Sudeste Piauiense|015|Alto Médio Canindé
NE|Nordeste|PI|Piauí|2209708|São Francisco do Piauí|-7.243976104|-42.53853199|6335|0|5386|03|Sudoeste Piauiense|009|Floriano
NE|Nordeste|PI|Piauí|2209757|São Gonçalo do Gurguéia|-10.02994011|-45.30140551|2923|0|2960|03|Sudoeste Piauiense|010|Alto Médio Gurguéia
NE|Nordeste|PI|Piauí|2209807|São Gonçalo do Piauí|-5.98966744|-42.69883098|4866|0|4842|02|Centro-Norte Piauiense|005|Médio Parnaíba Piauiense
NE|Nordeste|PI|Piauí|2209856|São João da Canabrava|-6.81893099|-41.34605365|4509|0|4190|04|Sudeste Piauiense|013|Picos
NE|Nordeste|PI|Piauí|2209872|São João da Fronteira|-3.938597434|-41.25628696|5760|0|5525|01|Norte Piauiense|002|Litoral Piauiense
NE|Nordeste|PI|Piauí|2209906|São João da Serra|-5.508797538|-41.89926375|6122|0|6118|02|Centro-Norte Piauiense|004|Campo Maior
NE|Nordeste|PI|Piauí|2209955|São João da Varjota|-6.919017839|-41.8637422|4728|0|4375|04|Sudeste Piauiense|013|Picos
NE|Nordeste|PI|Piauí|2209971|São João do Arraial|-3.813168874|-42.45312617|7636|0|8202|01|Norte Piauiense|001|Baixo Parnaíba Piauiense
NE|Nordeste|PI|Piauí|2210003|São João do Piauí|-8.348849688|-42.25643753|20000|0|21506|04|Sudeste Piauiense|015|Alto Médio Canindé
NE|Nordeste|PI|Piauí|2210052|São José do Divino|-3.805716356|-41.83010877|5227|0|4842|01|Norte Piauiense|002|Litoral Piauiense
NE|Nordeste|PI|Piauí|2210102|São José do Peixe|-7.493008781|-42.57017942|3707|0|3288|03|Sudoeste Piauiense|009|Floriano
NE|Nordeste|PI|Piauí|2210201|São José do Piauí|-6.870626245|-41.47940723|6621|0|6600|04|Sudeste Piauiense|013|Picos
NE|Nordeste|PI|Piauí|2210300|São Julião|-7.085315005|-40.83691324|5761|0|5998|04|Sudeste Piauiense|014|Pio IX
NE|Nordeste|PI|Piauí|2210359|São Lourenço do Piauí|-9.172001877|-42.54435199|4483|0|4411|03|Sudoeste Piauiense|011|São Raimundo Nonato
NE|Nordeste|PI|Piauí|2210375|São Luis do Piauí|-6.82814383|-41.32283782|2591|0|2279|04|Sudeste Piauiense|013|Picos
NE|Nordeste|PI|Piauí|2210383|São Miguel da Baixa Grande|-5.862298634|-42.18537737|2403|0|2269|02|Centro-Norte Piauiense|006|Valença do Piauí
NE|Nordeste|PI|Piauí|2210391|São Miguel do Fidalgo|-7.584969119|-42.37052904|2995|0|2824|03|Sudoeste Piauiense|009|Floriano
NE|Nordeste|PI|Piauí|2210409|São Miguel do Tapuio|-5.500663699|-41.31979849|18162|0|17544|02|Centro-Norte Piauiense|004|Campo Maior
NE|Nordeste|PI|Piauí|2210508|São Pedro do Piauí|-5.913951647|-42.72366017|13913|0|13776|02|Centro-Norte Piauiense|005|Médio Parnaíba Piauiense
NE|Nordeste|PI|Piauí|2210607|São Raimundo Nonato|-9.015360482|-42.69228516|33400|0|39036|03|Sudoeste Piauiense|011|São Raimundo Nonato
NE|Nordeste|PI|Piauí|2210623|Sebastião Barros|-10.81667522|-44.83328418|3499|0|3187|03|Sudoeste Piauiense|012|Chapadas do Extremo Sul Piauiense
NE|Nordeste|PI|Piauí|2210631|Sebastião Leal|-7.57738563|-44.06769177|4189|0|4427|03|Sudoeste Piauiense|008|Bertolínia
NE|Nordeste|PI|Piauí|2210656|Sigefredo Pacheco|-4.911689164|-41.72755922|9777|0|9465|02|Centro-Norte Piauiense|004|Campo Maior
NE|Nordeste|PI|Piauí|2210706|Simões|-7.599137166|-40.81750907|14372|0|14344|04|Sudeste Piauiense|015|Alto Médio Canindé
NE|Nordeste|PI|Piauí|2210805|Simplício Mendes|-7.857957294|-41.91091036|12341|0|13842|04|Sudeste Piauiense|015|Alto Médio Canindé
NE|Nordeste|PI|Piauí|2210904|Socorro do Piauí|-7.864938057|-42.50469172|4527|0|4151|04|Sudeste Piauiense|015|Alto Médio Canindé
NE|Nordeste|PI|Piauí|2210938|Sussuapara|-7.017010589|-41.39226773|6457|0|6221|04|Sudeste Piauiense|013|Picos
NE|Nordeste|PI|Piauí|2210953|Tamboril do Piauí|-8.40043178|-42.90968883|2826|0|2949|03|Sudoeste Piauiense|011|São Raimundo Nonato
NE|Nordeste|PI|Piauí|2210979|Tanque do Piauí|-6.596353467|-42.28390134|2683|0|2294|04|Sudeste Piauiense|013|Picos
NE|Nordeste|PI|Piauí|2211001|Teresina|-5.086341952|-42.80527046|836475|1|868523|02|Centro-Norte Piauiense|003|Teresina
NE|Nordeste|PI|Piauí|2211100|União|-4.586018159|-42.86292972|43403|0|46136|02|Centro-Norte Piauiense|003|Teresina
NE|Nordeste|PI|Piauí|2211209|Uruçuí|-7.229503345|-44.56025592|20779|0|25166|03|Sudoeste Piauiense|007|Alto Parnaíba Piauiense
NE|Nordeste|PI|Piauí|2211308|Valença do Piauí|-6.398196023|-41.74053599|20541|0|22316|02|Centro-Norte Piauiense|006|Valença do Piauí
NE|Nordeste|PI|Piauí|2211357|Várzea Branca|-9.236541089|-42.96944454|4910|0|5055|03|Sudoeste Piauiense|011|São Raimundo Nonato
NE|Nordeste|PI|Piauí|2211407|Várzea Grande|-6.542947554|-42.25310162|4346|0|4418|02|Centro-Norte Piauiense|006|Valença do Piauí
NE|Nordeste|PI|Piauí|2211506|Vera Mendes|-7.602849283|-41.47973675|3020|0|3084|04|Sudeste Piauiense|015|Alto Médio Canindé
NE|Nordeste|PI|Piauí|2211605|Vila Nova do Piauí|-7.141046434|-40.9378014|3010|0|2764|04|Sudeste Piauiense|015|Alto Médio Canindé
NE|Nordeste|PI|Piauí|2211704|Wall Ferraz|-7.235779006|-41.90895362|4355|0|4020|04|Sudeste Piauiense|013|Picos
NE|Nordeste|CE|Ceará|2300101|Abaiara|-7.356976596|-39.04754664|11089|0|9670|07|Sul Cearense|033|Brejo Santo
NE|Nordeste|CE|Ceará|2300150|Acarape|-4.223138409|-38.70562377|16011|0|13553|02|Norte Cearense|013|Baturité
NE|Nordeste|CE|Ceará|2300200|Acaraú|-2.88531054|-40.11824147|60137|0|64551|01|Noroeste Cearense|001|Litoral de Camocim e Acaraú
NE|Nordeste|CE|Ceará|2300309|Acopiara|-6.092761995|-39.45570528|52661|0|44601|04|Sertões Cearenses|021|Sertão de Senador Pompeu
NE|Nordeste|CE|Ceará|2300408|Aiuaba|-6.56329844|-40.12316008|16784|0|13661|04|Sertões Cearenses|020|Sertão de Inhamuns
NE|Nordeste|CE|Ceará|2300507|Alcântaras|-3.586983769|-40.54463812|11171|0|11359|01|Noroeste Cearense|004|Meruoca
NE|Nordeste|CE|Ceará|2300606|Altaneira|-6.997498351|-39.74582064|7196|0|6782|07|Sul Cearense|030|Caririaçu
NE|Nordeste|CE|Ceará|2300705|Alto Santo|-5.52208174|-38.27277815|16767|0|14157|05|Jaguaribe|023|Baixo Jaguaribe
NE|Nordeste|CE|Ceará|2300754|Amontada|-3.364877803|-39.82882279|41227|0|47486|02|Norte Cearense|008|Itapipoca
NE|Nordeste|CE|Ceará|2300804|Antonina do Norte|-6.779687847|-39.98238684|7172|0|7054|06|Centro-Sul Cearense|027|Várzea Alegre
NE|Nordeste|CE|Ceará|2300903|Apuiarés|-3.948018519|-39.43042278|14397|0|12974|02|Norte Cearense|011|Médio Curu
NE|Nordeste|CE|Ceará|2301000|Aquiraz|-3.9061945|-38.38980296|76186|0|92281|03|Metropolitana de Fortaleza|016|Fortaleza
NE|Nordeste|CE|Ceará|2301109|Aracati|-4.56706647|-37.7727526|71749|0|82476|05|Jaguaribe|022|Litoral de Aracati
NE|Nordeste|CE|Ceará|2301208|Aracoiaba|-4.370393807|-38.80944097|25988|0|25522|02|Norte Cearense|013|Baturité
NE|Nordeste|CE|Ceará|2301257|Ararendá|-4.751938272|-40.83109673|10723|0|11096|04|Sertões Cearenses|018|Sertão de Cratéus
NE|Nordeste|CE|Ceará|2301307|Araripe|-7.206183789|-40.13744581|21170|0|19791|07|Sul Cearense|029|Chapada do Araripe
NE|Nordeste|CE|Ceará|2301406|Aratuba|-4.416930645|-39.04755456|11482|0|12110|02|Norte Cearense|013|Baturité
NE|Nordeste|CE|Ceará|2301505|Arneiroz|-6.319425803|-40.16144371|7766|0|7304|04|Sertões Cearenses|020|Sertão de Inhamuns
NE|Nordeste|CE|Ceará|2301604|Assaré|-6.872607112|-39.87127475|22988|0|21703|07|Sul Cearense|029|Chapada do Araripe
NE|Nordeste|CE|Ceará|2301703|Aurora|-6.940391832|-38.97699088|24716|0|23173|07|Sul Cearense|031|Barro
NE|Nordeste|CE|Ceará|2301802|Baixio|-6.727162049|-38.72012592|6165|0|5697|06|Centro-Sul Cearense|028|Lavras da Mangabeira
NE|Nordeste|CE|Ceará|2301851|Banabuiú|-5.315047304|-38.9257848|17775|0|16447|04|Sertões Cearenses|019|Sertão de Quixeramobim
NE|Nordeste|CE|Ceará|2301901|Barbalha|-7.307172127|-39.30231637|57818|0|72700|07|Sul Cearense|032|Cariri
NE|Nordeste|CE|Ceará|2301950|Barreira|-4.288762267|-38.63850183|20371|0|22412|02|Norte Cearense|014|Chorozinho
NE|Nordeste|CE|Ceará|2302008|Barro|-7.168208727|-38.77988065|22104|0|19313|07|Sul Cearense|031|Barro
NE|Nordeste|CE|Ceará|2302057|Barroquinha|-3.009116746|-41.13948154|14771|0|14563|01|Noroeste Cearense|001|Litoral de Camocim e Acaraú
NE|Nordeste|CE|Ceará|2302107|Baturité|-4.331205156|-38.88002138|34512|0|33335|02|Norte Cearense|013|Baturité
NE|Nordeste|CE|Ceará|2302206|Beberibe|-4.174763221|-38.12327304|51442|0|52726|02|Norte Cearense|015|Cascavel
NE|Nordeste|CE|Ceará|2302305|Bela Cruz|-3.055106724|-40.16684291|31804|0|30050|01|Noroeste Cearense|001|Litoral de Camocim e Acaraú
NE|Nordeste|CE|Ceará|2302404|Boa Viagem|-5.12574387|-39.73328234|53608|0|48213|04|Sertões Cearenses|019|Sertão de Quixeramobim
NE|Nordeste|CE|Ceará|2302503|Brejo Santo|-7.491638009|-38.98551387|47218|0|51034|07|Sul Cearense|033|Brejo Santo
NE|Nordeste|CE|Ceará|2302602|Camocim|-2.900966575|-40.84752774|61918|0|62419|01|Noroeste Cearense|001|Litoral de Camocim e Acaraú
NE|Nordeste|CE|Ceará|2302701|Campos Sales|-7.0733835|-40.37900313|27030|0|25132|07|Sul Cearense|029|Chapada do Araripe
NE|Nordeste|CE|Ceará|2302800|Canindé|-4.35534429|-39.31034295|76439|0|73969|02|Norte Cearense|012|Canindé
NE|Nordeste|CE|Ceará|2302909|Capistrano|-4.459896612|-38.90182876|17470|0|16005|02|Norte Cearense|013|Baturité
NE|Nordeste|CE|Ceará|2303006|Caridade|-4.224960001|-39.19303291|21236|0|15898|02|Norte Cearense|012|Canindé
NE|Nordeste|CE|Ceará|2303105|Cariré|-3.95161188|-40.47384481|18629|0|17633|01|Noroeste Cearense|005|Sobral
NE|Nordeste|CE|Ceará|2303204|Caririaçu|-7.041528|-39.28437203|26821|0|26236|07|Sul Cearense|030|Caririaçu
NE|Nordeste|CE|Ceará|2303303|Cariús|-6.531127938|-39.49768868|18815|0|16398|06|Centro-Sul Cearense|027|Várzea Alegre
NE|Nordeste|CE|Ceará|2303402|Carnaubal|-4.163988562|-40.93563158|17282|0|17211|01|Noroeste Cearense|002|Ibiapaba
NE|Nordeste|CE|Ceará|2303501|Cascavel|-4.131433678|-38.23968594|68926|0|70498|02|Norte Cearense|015|Cascavel
NE|Nordeste|CE|Ceará|2303600|Catarina|-6.127556291|-39.87946623|19676|0|9950|04|Sertões Cearenses|020|Sertão de Inhamuns
NE|Nordeste|CE|Ceará|2303659|Catunda|-4.651549386|-40.20580379|10218|0|10425|01|Noroeste Cearense|007|Santa Quitéria
NE|Nordeste|CE|Ceará|2303709|Caucaia|-3.736487|-38.66401754|344936|0|372413|03|Metropolitana de Fortaleza|016|Fortaleza
NE|Nordeste|CE|Ceará|2303808|Cedro|-6.6049605|-39.05974315|24958|0|22216|06|Centro-Sul Cearense|026|Iguatu
NE|Nordeste|CE|Ceará|2303907|Chaval|-3.038901189|-41.24459582|12865|0|12443|01|Noroeste Cearense|001|Litoral de Camocim e Acaraú
NE|Nordeste|CE|Ceará|2303931|Choró|-4.842515659|-39.13746753|13195|0|11414|04|Sertões Cearenses|019|Sertão de Quixeramobim
NE|Nordeste|CE|Ceará|2303956|Chorozinho|-4.302170914|-38.50128567|19187|0|20174|02|Norte Cearense|014|Chorozinho
NE|Nordeste|CE|Ceará|2304004|Coreaú|-3.549487861|-40.65695108|22653|0|20944|01|Noroeste Cearense|003|Coreaú
NE|Nordeste|CE|Ceará|2304103|Crateús|-5.176950551|-40.66840013|74103|0|75394|04|Sertões Cearenses|018|Sertão de Cratéus
NE|Nordeste|CE|Ceará|2304202|Crato|-7.23175279|-39.4083903|126591|0|130858|07|Sul Cearense|032|Cariri
NE|Nordeste|CE|Ceará|2304236|Croatá|-4.414057266|-40.9090451|17569|0|17492|01|Noroeste Cearense|002|Ibiapaba
NE|Nordeste|CE|Ceará|2304251|Cruz|-2.91670805|-40.17127871|23344|0|29360|01|Noroeste Cearense|001|Litoral de Camocim e Acaraú
NE|Nordeste|CE|Ceará|2304269|Deputado Irapuan Pinheiro|-5.908962374|-39.26154177|9360|0|8470|04|Sertões Cearenses|021|Sertão de Senador Pompeu
NE|Nordeste|CE|Ceará|2304277|Ererê|-6.03133273|-38.34725896|7041|0|6466|05|Jaguaribe|025|Serra do Pereiro
NE|Nordeste|CE|Ceará|2304285|Eusébio|-3.886972887|-38.44512184|49455|0|73667|03|Metropolitana de Fortaleza|016|Fortaleza
NE|Nordeste|CE|Ceará|2304301|Farias Brito|-6.927109981|-39.57083502|19015|0|18226|07|Sul Cearense|030|Caririaçu
NE|Nordeste|CE|Ceará|2304350|Forquilha|-3.798957743|-40.258769|22998|0|22848|01|Noroeste Cearense|005|Sobral
NE|Nordeste|CE|Ceará|2304400|Fortaleza|-3.723805035|-38.58992756|2551806|1|2596157|03|Metropolitana de Fortaleza|016|Fortaleza
NE|Nordeste|CE|Ceará|2304459|Fortim|-4.449804917|-37.79897549|15603|0|17308|05|Jaguaribe|022|Litoral de Aracati
NE|Nordeste|CE|Ceará|2304509|Frecheirinha|-3.760611931|-40.8214052|13402|0|15660|01|Noroeste Cearense|003|Coreaú
NE|Nordeste|CE|Ceará|2304608|General Sampaio|-4.051041275|-39.45352995|6591|0|6734|02|Norte Cearense|011|Médio Curu
NE|Nordeste|CE|Ceará|2304657|Graça|-4.046938794|-40.7555249|15281|0|13805|01|Noroeste Cearense|005|Sobral
NE|Nordeste|CE|Ceará|2304707|Granja|-3.118952156|-40.82993899|53435|0|53352|01|Noroeste Cearense|001|Litoral de Camocim e Acaraú
NE|Nordeste|CE|Ceará|2304806|Granjeiro|-6.888884373|-39.22030889|4569|0|4843|07|Sul Cearense|030|Caririaçu
NE|Nordeste|CE|Ceará|2304905|Groaíras|-3.911954129|-40.38214602|10668|0|10889|01|Noroeste Cearense|005|Sobral
NE|Nordeste|CE|Ceará|2304954|Guaiúba|-4.040243501|-38.63443478|25310|0|22283|03|Metropolitana de Fortaleza|016|Fortaleza
NE|Nordeste|CE|Ceará|2305001|Guaraciaba do Norte|-4.162451067|-40.75263318|38832|0|42063|01|Noroeste Cearense|002|Ibiapaba
NE|Nordeste|CE|Ceará|2305100|Guaramiranga|-4.262050919|-38.94063329|3909|0|5676|02|Norte Cearense|013|Baturité
NE|Nordeste|CE|Ceará|2305209|Hidrolândia|-4.407999444|-40.40181712|19882|0|17854|01|Noroeste Cearense|007|Santa Quitéria
NE|Nordeste|CE|Ceará|2305233|Horizonte|-4.093278|-38.49423956|60584|0|69999|03|Metropolitana de Fortaleza|017|Pacajus
NE|Nordeste|CE|Ceará|2305266|Ibaretama|-4.818651578|-38.82167831|13155|0|11927|04|Sertões Cearenses|019|Sertão de Quixeramobim
NE|Nordeste|CE|Ceará|2305308|Ibiapina|-3.936131262|-40.89392902|24458|0|23966|01|Noroeste Cearense|002|Ibiapaba
NE|Nordeste|CE|Ceará|2305332|Ibicuitinga|-4.969166423|-38.64086305|11890|0|11582|05|Jaguaribe|023|Baixo Jaguaribe
NE|Nordeste|CE|Ceará|2305357|Icapuí|-4.715549488|-37.3535631|19129|0|21400|05|Jaguaribe|022|Litoral de Aracati
NE|Nordeste|CE|Ceará|2305407|Icó|-6.403031252|-38.86308518|66885|0|62125|06|Centro-Sul Cearense|026|Iguatu
NE|Nordeste|CE|Ceará|2305506|Iguatu|-6.36055472|-39.29990568|100053|0|97733|06|Centro-Sul Cearense|026|Iguatu
NE|Nordeste|CE|Ceará|2305605|Independência|-5.3980281|-40.30934826|25946|0|24047|04|Sertões Cearenses|018|Sertão de Cratéus
NE|Nordeste|CE|Ceará|2305654|Ipaporanga|-4.900629786|-40.75796634|11500|0|11575|04|Sertões Cearenses|018|Sertão de Cratéus
NE|Nordeste|CE|Ceará|2305704|Ipaumirim|-6.78836126|-38.71590374|12256|0|12204|06|Centro-Sul Cearense|028|Lavras da Mangabeira
NE|Nordeste|CE|Ceará|2305803|Ipu|-4.313431685|-40.71872614|41190|0|41083|01|Noroeste Cearense|006|Ipu
NE|Nordeste|CE|Ceará|2305902|Ipueiras|-4.543785495|-40.71569651|38159|0|36751|01|Noroeste Cearense|006|Ipu
NE|Nordeste|CE|Ceará|2306009|Iracema|-5.809842553|-38.30466166|14011|0|13993|05|Jaguaribe|025|Serra do Pereiro
NE|Nordeste|CE|Ceará|2306108|Irauçuba|-3.745418802|-39.79223812|23202|0|23944|01|Noroeste Cearense|005|Sobral
NE|Nordeste|CE|Ceará|2306207|Itaiçaba|-4.683404712|-37.82162951|7567|0|7532|05|Jaguaribe|022|Litoral de Aracati
NE|Nordeste|CE|Ceará|2306256|Itaitinga|-3.970459016|-38.52640515|37705|0|60706|03|Metropolitana de Fortaleza|016|Fortaleza
NE|Nordeste|CE|Ceará|2306306|Itapajé|-3.68567311|-39.58353324|50211|0|46495|02|Norte Cearense|010|Uruburetama
NE|Nordeste|CE|Ceará|2306405|Itapipoca|-3.4994355|-39.58348158|122220|0|132711|02|Norte Cearense|008|Itapipoca
NE|Nordeste|CE|Ceará|2306504|Itapiúna|-4.554740175|-38.92067396|19409|0|17211|02|Norte Cearense|013|Baturité
NE|Nordeste|CE|Ceará|2306553|Itarema|-2.923348|-39.91567775|39494|0|42698|01|Noroeste Cearense|001|Litoral de Camocim e Acaraú
NE|Nordeste|CE|Ceará|2306603|Itatira|-4.528922562|-39.61790402|19861|0|20444|02|Norte Cearense|012|Canindé
NE|Nordeste|CE|Ceará|2306702|Jaguaretama|-5.610889563|-38.7625263|18040|0|17255|05|Jaguaribe|024|Médio Jaguaribe
